name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,stock,income,roe
(주)하이트론씨스템즈,19490,Dec-14,33246474,11822709,61769829,13722505,17855630,72243160,232,13826838,43914199,-6216941,5130,-5473653,-13.21
(주)하이트론씨스템즈,19490,Dec-15,26886747,11326804,54818531,7886944,16142799,54523150,193,13826838,38675732,-5835561,6150,-5863594,-14.13
(주)하이트론씨스템즈,19490,Dec-16,39793529,15365791,63889678,10899758,19706559,41132054,163,13826838,44183119,3012814,5270,-8008676,7.27
(주)하이트론씨스템즈,19490,Dec-17,34265073,20931041,57881577,-470495,25202878,37570265,140,13826838,32678699,-11370253,4155,-11408758,-29.59
(주)하이트론씨스템즈,19490,Dec-18,39362105,25299508,64127489,246639,29790347,40770079,140,13826838,34337142,717134,3620,-976884,2.14
(주)하이트론씨스템즈,19490,Dec-19,33833596,26756422,55580996,-17578804,38483318,34695368,154,13826838,17097678,-17825443,3165,-15284914,-69.31
(주)하이트론씨스템즈,19490,Dec-20,,,,,,,155,,,,4550,,
(주)한프,66110,Dec-10,37376780,30002617,77442412,26353586,32010192,67342255,309,7650000,45432220,4302919,2650,5534588,9.88
(주)한프,66110,Dec-11,31110013,35628486,77927072,21423297,37509557,61322521,283,7650000,40417515,-3134889,1490,-509636,-7.31
(주)한프,66110,Dec-12,32589634,34447013,78469984,19606266,39686827,56673875,285,7650000,38783158,-1780489,1250,-1505314,-4.5
(주)한프,66110,Dec-13,26936069,49611940,65155656,-6809712,52727985,48124999,229,7650000,12427671,-26606222,1005,-6011770,-103.91
(주)한프,66110,Dec-14,19868134,50748109,56944151,-18356932,52914165,33756057,156,7650000,4029986,-11549655,1140,-7331274,-140.36
(주)한프,66110,Dec-15,21828268,15753859,47168605,-9493139,18668442,23221304,91,12908567,28500163,8059610,977,-244532,49.55
(주)한프,66110,Dec-16,18922244,25347982,85819067,-13331993,41086063,18374828,74,13372250,44733004,-3474116,4230,-3725002,-9.49
(주)한프,66110,Dec-17,26472137,27938229,89529531,-26537788,43396363,14154362,103,16214685,46133168,-12958770,2055,-6098944,-28.52
(주)한프,66110,Dec-18,14002992,32490641,67226121,-56079128,35856069,9816956,49,22722204,31370052,-29489627,1300,-15654835,-76.1
(주)한프,66110,Dec-19,71909923,62190372,94647027,-66852104,66066813,4503606,,26399800,28580214,-18822585,770,-9358745,-62.79
(주)한프,66110,Dec-20,5762796,31998008,48606177,-84977592,33754129,2952788,49,26399800,14852048,-9444162,480,-5483697,-43.49
(주)홈캐스트,64240,Dec-10,63448665,40898308,95548650,29306486,42979765,134559764,98,6572855,52568885,4167868,2695,,8.82
(주)홈캐스트,64240,Dec-11,70433160,34091879,100615493,37825371,35434179,163835667,101,7629193,65181313,8348874,4430,12790483,13.09
(주)홈캐스트,64240,Dec-12,42388472,14331380,72617557,33047996,15770212,98534739,98,7629193,56847346,-3136942,4030,-709901,-4.82
(주)홈캐스트,64240,Dec-13,35805415,23311555,67343439,16541250,27344749,75893130,88,7629193,39998690,-16160300,2665,-7380014,-32.22
(주)홈캐스트,64240,Dec-14,52442770,40035202,114414653,17820995,43786136,71513463,75,12310351,70628517,1319263,8340,5141716,2.45
(주)홈캐스트,64240,Dec-15,72041790,22197835,123030385,25699120,22948374,97172426,74,15835488,100082011,7738535,6410,7878424,9.13
(주)홈캐스트,64240,Dec-16,96095653,31400940,145814350,37607150,31796437,122054084,63,16360488,114017912,12115749,17600,17655019,11.32
(주)홈캐스트,64240,Dec-17,44102874,14559977,110199580,18525178,14738807,40919825,56,16360488,95460772,-17111544,14550,-3981382,-16.34
(주)홈캐스트,64240,Dec-18,77785555,20181618,117339741,-866137,20229696,34279159,54,16389257,97110045,-20328281,4615,-5417361,-23.5
(주)홈캐스트,64240,Dec-19,62364549,9395815,96544366,-10770863,9584717,52827379,49,16797420,86959649,-14366083,4665,-8917747,-13.86
(주)홈캐스트,64240,Dec-20,63306090,12255265,94669747,-12585700,12483488,40673625,49,16797420,82186260,-4640998,3010,-2045310,-2.49
(주)휘닉스소재,50090,Dec-10,20177362,33339916,120911389,-31110229,81992142,62206864,204,25681907,38919247,-4425225,1180,,-11.37
(주)휘닉스소재,50090,Dec-11,59037965,56742452,118073226,-38357598,81298337,64570700,203,27148183,36774889,-6741117,1485,1476140,-18.33
(주)휘닉스소재,50090,Dec-12,22991603,40420388,109056458,-30352148,63703229,58866968,181,27148183,45353229,8566695,1240,1902740,19.08
(주)휘닉스소재,50090,Dec-13,21501351,38009199,101309981,-32025279,58033543,57878075,179,27148183,43276437,-1645374,1530,2384388,-3.97
(주)휘닉스소재,50090,Dec-14,29048369,41889886,80636989,-47589857,52670261,13179711,111,27148183,27966728,-15266415,1305,1115887,-43.41
(주)휘닉스소재,50090,Dec-15,,,,,,,55,,,,1520,,
(주)휘닉스소재,50090,Dec-16,,,,,,,53,,,,1630,,
(주)휘닉스소재,50090,Dec-17,,,,,,,55,,,,860,,
(주)휘닉스소재,50090,Dec-18,25386015,2482816,33553804,-62143538,5679351,14927444,51,34569471,27874453,-2862347,629,-3907492,-10.27
(주)휘닉스소재,50090,Dec-19,35834666,15594967,44270690,-62716905,16981605,12993006,46,34569471,27289085,-1963153,652,-25432,-7.12
(주)휘닉스소재,50090,Dec-20,39492195,15124690,44603668,-67040001,16558584,10109534,30,39569471,28045083,-4390722,1145,-1372161,-15.87
(주)휴니드테크놀러지스,5870,Dec-10,,,,,,,300,,,,5970,,
(주)휴니드테크놀러지스,5870,Dec-11,,,,,,,218,,,,3460,,
(주)휴니드테크놀러지스,5870,Dec-12,,,,,,,193,,,,3845,,
(주)휴니드테크놀러지스,5870,Dec-13,,,,,,,184,,,,3500,,
(주)휴니드테크놀러지스,5870,Dec-14,,,,,,,188,,,,4590,,
(주)휴니드테크놀러지스,5870,Dec-15,,,,,,,252,,,,15100,,
(주)휴니드테크놀러지스,5870,Dec-16,,,,,,,344,,,,13600,,
(주)휴니드테크놀러지스,5870,Dec-17,,,,,,,389,,,,11400,,
(주)휴니드테크놀러지스,5870,Dec-18,,,,,,,422,,,,8000,,
(주)휴니드테크놀러지스,5870,Dec-19,,,,,,,415,,,,7270,,
(주)휴니드테크놀러지스,5870,Dec-20,,,,,,,383,,,,5700,,
(주)휴맥스,115160,Dec-10,577715057,387254758,768714313,37269250,399243957,1016047169,597,11443079,369470355,47378357,16950,70721049,12.82
(주)휴맥스,115160,Dec-11,618171618,355920539,766766732,67632430,371260055,994024451,640,11443079,395506677,34835383,11200,35813514,9.11
(주)휴맥스,115160,Dec-12,553418784,281625493,717361645,75870380,313394385,1024313054,701,11443079,403967260,13719455,11150,30737102,3.43
(주)휴맥스,115160,Dec-13,637348297,358346709,834854559,97865959,395592883,1139415150,736,11443079,439261677,25962147,12050,30484080,6.39
(주)휴맥스,115160,Dec-14,734849754,450868715,943642835,115418514,489582794,1443770497,782,11443079,454060041,20433416,13850,33054745,4.88
(주)휴맥스,115160,Dec-15,727648927,412425803,951759057,142860427,461804897,1426664921,833,11955899,489954160,30157025,17000,48534737,6.77
(주)휴맥스,115160,Dec-16,785675937,473947585,1018355642,144112269,548007218,1350510226,804,11955899,470348424,3247962,13750,20066326,1.33
(주)휴맥스,115160,Dec-17,928257927,732933030,1206007559,111535188,758906396,1611589047,817,11955899,447101163,-31668504,8920,7994737,-7.02
(주)휴맥스,115160,Dec-18,734273730,566654579,1057083761,65347046,656025621,1474831843,760,11955899,401058141,-46173745,5400,-39127376,-11.59
(주)휴맥스,115160,Dec-19,551547439,517294752,1022128768,83117381,602355035,1173887021,442,11955899,419773733,20251100,5200,22863825,5.04
(주)휴맥스,115160,Dec-20,703535715,632367987,1099613997,-5040737,756467512,874611298,116,14415134,343146485,-87427860,5740,13483476,-24.36
LG이노텍(주),11070,Dec-10,1494566111,1213947654,4125545259,533032081,2655562590,4103476715,7737,100634880,1469982669,195831340,134000,153161119,16.47
LG이노텍(주),11070,Dec-11,1735938772,1473820290,4409966704,372260465,3085126396,4553009462,7797,100795215,1324840308,-145374519,67800,-42889068,-10.4
LG이노텍(주),11070,Dec-12,2073033168,2009224805,4886285404,329749504,3617978658,5315958099,9755,100853770,1268306746,-25004592,82300,77243705,-1.93
LG이노텍(주),11070,Dec-13,2006841235,1629363724,4581270749,355680096,3264370902,6211515631,9013,100854695,1316899847,15541927,83700,136150073,1.2
LG이노텍(주),11070,Dec-14,2082013467,1646619320,4428761037,451068108,2732270963,6466119296,9262,118335535,1696490074,112676677,112500,313958826,7.48
LG이노텍(주),11070,Dec-15,1788890417,1295457184,3914337673,522045088,2149282679,6138128791,8797,118335535,1765054994,95091926,98500,223685062,5.49
LG이노텍(주),11070,Dec-16,2084430551,1733744759,4323719058,542478453,2545243040,5754565529,8967,118335535,1778476017,4952970,88400,104825998,0.28
LG이노텍(주),11070,Dec-17,2734483836,2497247026,5877488987,741353041,3926706309,7641360524,12068,118335535,1950782678,174778426,144000,296491318,9.37
LG이노텍(주),11070,Dec-18,2233328061,1584398430,5756067241,906718577,3637832042,7982103643,8978,118335535,2118235199,163100029,86400,263517410,8.02
LG이노텍(주),11070,Dec-19,2530944170,2046234454,5770780510,989261822,3566176252,8302068231,8891,118335535,2204604258,102300471,140000,403129278,4.73
LG이노텍(주),11070,Dec-20,3161799525,2284222240,6038600272,1221510326,3610912435,9541789541,10827,118335535,2427687837,236127867,182500,681019009,10.19
가온미디어(주),78890,Dec-10,86396813,54556950,116394432,29950980,57006122,222990499,216,5031509,59388310,7307342,6120,7522403,12.99
가온미디어(주),78890,Dec-11,77510486,53877018,111123276,20592081,61444061,127281713,180,5031509,49679215,-8972729,3280,-8204282,-15.77
가온미디어(주),78890,Dec-12,121039313,86366255,151904186,24896128,96820406,191938249,185,5031509,55083780,4403357,4910,6151198,8.35
가온미디어(주),78890,Dec-13,101391939,58283019,132534576,31900055,64788716,289290419,217,5322884,67745859,7488293,5850,12215984,12.17
가온미디어(주),78890,Dec-14,159997292,100005118,188725721,42566744,106343960,343405943,249,5996452,82381761,11275022,9190,17596753,15.12
가온미디어(주),78890,Dec-15,192573748,116008503,221714093,51235935,121697363,375795398,285,6704115,100016730,9334204,10800,20250801,10.69
가온미디어(주),78890,Dec-16,210502933,101887980,239295207,67908565,123604611,436903297,332,6704115,115690596,17526167,10600,20374277,16.5
가온미디어(주),78890,Dec-17,237726343,127574295,266959847,73479355,143835916,528373716,343,6704115,123123931,6177781,12150,21036106,5.67
가온미디어(주),78890,Dec-18,295984058,184225163,325750423,77055306,188166798,609809065,380,7257401,137583625,5173367,7990,9348040,3.89
가온미디어(주),78890,Dec-19,276600026,113294044,307629967,93599467,151716658,601042248,396,7392294,155913309,17797830,8250,29092560,12.08
가온미디어(주),78890,Dec-20,291629748,150016679,330535632,94933560,172111529,483135943,296,7537148,158424102,1996606,6380,9262960,1.85
경인전자(주),9140,Dec-10,41680713,5268524,62694086,27517116,6910285,40319619,12,7853985,55783801,4006115,19400,,14.36
경인전자(주),9140,Dec-11,40876787,6645238,63394446,27733740,7914063,32915330,15,7853985,55480384,923827,12800,345574,1.67
경인전자(주),9140,Dec-12,38942180,5718470,63740263,28227512,6757812,44190721,14,7853985,56982451,1149091,13400,2081764,2.02
경인전자(주),9140,Dec-13,42220623,7139260,66000530,29429938,8007321,46578830,13,7853985,57993209,1654392,16450,3053216,2.88
경인전자(주),9140,Dec-14,36612195,3542918,61733225,27938563,4258589,34027801,10,7853985,57474636,-994757,19200,2723739,-1.72
경인전자(주),9140,Dec-15,39256977,3848505,64239944,28731291,4616826,28337543,10,7853985,59623118,1335440,19650,1670956,2.28
경인전자(주),9140,Dec-16,46586631,4269426,64297759,35713946,4554129,26574422,9,7853985,59743630,2953065,22550,681056,4.95
경인전자(주),9140,Dec-17,46772541,3189371,59851412,32313335,3793790,22018252,11,7853985,56057622,-2979590,19700,-720005,-5.15
