회사명,코드,년도,[제조]순운전자본비율(IFRS연결),법인세비용차감전순이익,이자비용1,이자비용2,이자비용3,이자비용4,당기순이익,법인세비용,금융수익,금융원가,지분법
(주)한컴지엠디,77280,Dec-18,7.82,1572163,379408,0,0,0,1563264,8899,169801,379408,-16908
(주)한컴지엠디,77280,Dec-11,9.7,1214861,617291,,0,0,1073925,140936,453522,2060878,0
(주)한컴지엠디,77280,Dec-10,15.78,-6542605,417814,,0,0,-5985753,-556852,1025804,429550,0
(주)핸디소프트,220180,Dec-19,80.58,-8942945,762994,0,0,0,-11244819,2301874,1544720,2914165,0
(주)핸디소프트,220180,Dec-20,,,,,,,,,,,
(주)핸디소프트,220180,Dec-17,30.6,-4126572,398982,0,0,0,-4628748,502176,985840,773934,0
(주)핸디소프트,220180,Dec-18,37.66,-9884937,956001,0,0,0,-10277366,392429,4593774,5103306,0
(주)핸디소프트,220180,Dec-15,,,,,,,,,,,
(주)핸디소프트,220180,Dec-16,48.71,2074361,34790,0,0,0,1526712,547649,124383,50952,0
(주)핸디소프트,32380,2020,,,,,,,,,,,
(주)핸디소프트,220180,Dec-14,,,,,,,,,,,
(주)핸디소프트,220180,Dec-10,,,,,,,,,,,
(주)핸디소프트,220180,Dec-13,,,,,,,,,,,
(주)핸디소프트,220180,Dec-12,,,,,,,,,,,
(주)핸디소프트,220180,Dec-11,,,,,,,,,,,
(주)현대이지웰,90850,Dec-20,30.54,12603506,349468,0,0,0,7853933,2546770,307450,161268,0
(주)현대이지웰,90850,Dec-19,3.95,6531131,392796,0,0,0,4691206,1839925,413012,392796,0
(주)현대이지웰,90850,Dec-17,18.54,3270590,282917,0,0,0,2222924,1047666,139910,282917,0
(주)현대이지웰,90850,Dec-15,9.18,3922739,0,0,0,0,3112044,810696,181480,0,-90902
(주)현대이지웰,90850,Dec-18,-8.01,2442671,639277,0,0,0,1687908,754763,234949,639277,0
(주)현대이지웰,90850,Dec-11,,,,,,,,,,,
(주)현대이지웰,90850,Dec-13,,,,,,,,,,,
(주)현대이지웰,90850,Dec-16,-3.4,-179192,5381,0,0,0,-329584,150392,103861,5381,-118932
(주)현대이지웰,90850,Dec-14,,,,,,,,,,,
(주)현대이지웰,90850,Dec-12,,,,,,,,,,,
(주)현대이지웰,90850,Dec-10,,,,,,,,,,,
(주)휴네시온,290270,Dec-17,,3465872,3353,0,0,0,2994375,471497,58559,3353,0
(주)휴네시온,290270,Dec-18,79.04,748706,811,0,0,0,1005966,-257260,207300,811,2666
(주)휴네시온,290270,Dec-20,47.2,3222663,24335,0,0,0,3316063,-93399,460644,34387,0
(주)휴네시온,290270,Dec-19,57.33,1736308,17242,0,0,0,1793386,-57078,436821,17374,-590916
갤럭시아머니트리(주),94480,Dec-16,16.17,3684427,1489447,0,0,0,3679659,4768,697452,2328817,0
갤럭시아머니트리(주),94480,Dec-19,28.18,5044292,3835054,0,0,0,8838255,-3793964,265901,3857708,0
갤럭시아머니트리(주),94480,Dec-18,21.49,4517256,3184039,0,0,0,4824908,-307652,598077,3295641,0
갤럭시아머니트리(주),94480,Dec-10,-12.17,-17931719,3301212,,0,0,-18378297,446579,1781172,5059098,-469489
갤럭시아머니트리(주),94480,Dec-17,24.36,3072893,2185856,0,0,0,3072893,0,896404,2214278,0
갤럭시아머니트리(주),94480,Dec-15,13.82,2331071,896056,0,0,0,1511472,819599,625484,896056,0
갤럭시아머니트리(주),94480,Dec-14,18.77,26157343,3990615,0,0,0,25081676,1067329,1739068,4681270,0
갤럭시아머니트리(주),94480,Dec-13,-17.69,-9813938,5739143,0,0,0,-13812475,65880,1735440,6267213,0
갤럭시아머니트리(주),94480,Dec-11,-15.02,-39186283,5154715,,0,0,-41209258,2022975,4768337,6544371,0
갤럭시아머니트리(주),94480,Dec-20,22.18,5862092,3291777,0,0,0,4487484,1374608,410738,3437107,0
갤럭시아머니트리(주),94480,Dec-12,-12.78,-8697731,6388934,,0,0,-9413505,111375,1104096,6798554,0
경남제약헬스케어(주),223310,Dec-15,,,,,,,,,,,
경남제약헬스케어(주),223310,Dec-14,,2886906,68667,0,0,0,2684860,202045,34870,68667,0
경남제약헬스케어(주),223310,Dec-17,-21.65,-25936652,3031218,0,0,0,-27635431,1698779,899370,5116453,-788424
경남제약헬스케어(주),223310,Dec-16,,,,,,,,,,,
경남제약헬스케어(주),223310,Dec-19,9.79,431802,2075250,0,0,0,-2899962,-375911,9874080,4670445,-7429647
경남제약헬스케어(주),223310,Dec-18,-23.39,-25250329,2955795,0,0,0,-25253937,3607,1466125,9637664,-511197
경남제약헬스케어(주),223310,Dec-20,60.13,-9759846,487264,0,0,0,-9759846,0,511318,1463622,0
나무기술(주),242040,Dec-17,,,,,,,,,,,
나무기술(주),167380,Dec-11,,,,,,,,,,,
나무기술(주),242040,Dec-18,40.23,-8003025,233061,0,0,0,-7299426,-703599,42729,239996,0
나무기술(주),242040,Dec-16,,,,,,,,,,,
나무기술(주),167380,Dec-17,20.74,1305460,177179,0,0,0,870959,434501,58252,177179,0
나무기술(주),167380,Dec-13,,,,,,,,,,,
나무기술(주),167380,Dec-12,,,,,,,,,,,
나무기술(주),242040,Dec-19,25.25,4541763,1349558,0,0,0,3842143,699621,1523217,1353304,-82189
나무기술(주),167380,Dec-14,,,,,,,,,,,
나무기술(주),242040,Dec-20,26.75,-6554160,1689531,0,0,0,-6329463,-224696,152568,4395396,85435
나무기술(주),167380,Dec-16,,,,,,,,,,,
나무기술(주),167380,Dec-15,,,,,,,,,,,
나이스평가정보(주),30190,Dec-20,28.68,61171483,467393,0,0,0,47176004,13995480,1331873,467393,-156334
나이스평가정보(주),30190,Dec-18,28.25,50624391,0,0,0,0,38305271,12319119,1444085,0,479503
나이스평가정보(주),30190,Dec-17,25.86,41444245,0,0,0,0,30669953,10774292,978818,0,607394
나이스평가정보(주),30190,Dec-16,25.23,38314987,0,0,0,0,28312278,10002709,935396,0,0
나이스평가정보(주),30190,Dec-12,31.57,19452231,747,,0,0,11158877,6209763,651992,747,0
나이스평가정보(주),30190,Dec-11,15.67,21285318,0,,0,0,15374206,5911112,570420,0,0
나이스평가정보(주),30190,Dec-10,18.26,2174605,0,,0,0,1566694,607911,110494,0,0
나이스평가정보(주),30190,Dec-13,23.28,21123886,7826,0,0,0,15479835,4367343,1266196,7826,0
나이스평가정보(주),30190,Dec-14,26.69,23451548,4095,0,0,0,17829748,5621800,1107276,4095,0
나이스평가정보(주),30190,Dec-19,29.23,53661392,406160,0,0,0,40781413,12879978,1619496,406160,351776
나이스평가정보(주),30190,Dec-15,22.64,29291674,14076,0,0,0,22227497,7064177,1073222,14076,0
네이버(주),35420,Dec-18,27.99,1111672275,13723512,0,0,0,627901873,488756398,191425770,139365244,-85069773
네이버(주),35420,Dec-19,15.21,866722134,34886841,0,0,0,396821062,466311853,411748035,166169887,-64400374
네이버(주),35420,Dec-16,37.61,1131770949,6070381,0,0,0,759072951,360863616,66704080,37789903,-9440699
네이버(주),35420,Dec-17,30.94,1195828989,568580,0,0,0,770101670,423173258,115010335,32414107,-14026822
네이버(주),35420,Dec-14,25.48,658843591,5725630,0,0,0,451763103,237181907,77930783,141353110,0
네이버(주),35420,Dec-15,21.79,708297337,5743347,0,0,0,516986279,191311058,67470324,53388061,-1685213
네이버(주),35420,Dec-12,37.36,731683451,9333708,,0,0,544428552,187254899,107676096,32378147,0
네이버(주),35420,Dec-13,18.67,456924049,6759407,0,0,0,1895289315,131109410,77502999,13231913,0
네이버(주),35420,Dec-10,36.97,603496333,7784460,,0,0,468877259,155071543,28094532,19078264,0
네이버(주),35420,Dec-20,15.47,1633558911,21666282,0,0,0,844996977,492534782,524561041,146432800,115554340
네이버(주),35420,Dec-11,37.86,632127537,11732106,,0,0,452128293,179999243,63648207,52485915,0
넥슨지티(주),41140,Dec-20,35.83,3881855,419843,0,0,0,3952622,-70767,957547,446146,0
넥슨지티(주),41140,Dec-17,29.88,-14457634,523953,0,0,0,-13241396,-1216238,1253267,667013,0
넥슨지티(주),41140,Dec-16,71.79,21025004,0,0,0,0,15845423,5179581,1798969,3857,0
넥슨지티(주),41140,Dec-15,,,,,,,,,,,
넥슨지티(주),41140,Dec-13,,,,,,,,,,,
넥슨지티(주),41140,Dec-12,54.77,24519688,3224,,0,0,15416821,9102866,1510277,148617,0
넥슨지티(주),41140,Dec-11,52.93,2990311,800497,,0,0,2160597,829714,564575,800497,0
넥슨지티(주),41140,Dec-10,10.97,-33721694,2698387,,0,0,-26273326,-7448369,753437,2698387,0
넥슨지티(주),41140,Dec-14,,,,,,,,,,,
넥슨지티(주),41140,Dec-19,32.79,2513385,1512815,0,0,0,2927727,-414342,1333533,1512815,0
넥슨지티(주),41140,Dec-18,22.63,-24843148,860693,0,0,0,-25134890,291742,1358803,860747,0
넷마블(주),251270,Dec-18,36.88,290439280,579481,0,0,0,214932108,75507172,96141326,19588861,86227
넷마블(주),251270,Dec-17,45.2,471494187,13498196,0,0,0,360883596,110610590,55057803,43435895,-5649182
넷마블(주),251270,Dec-16,15.34,275561244,1974983,0,0,0,209247420,66313824,19650639,19320976,-3450610
넷마블(주),251270,Dec-20,2.28,474639647,23128347,0,0,0,338047022,136592626,74502036,62817451,192041933
넷마블(주),251270,Dec-13,-7.74,-5808542,2546383,0,0,0,-6621796,813254,4629503,3978842,781196
넷마블(주),251270,Dec-12,6.69,-20139308,410195,0,0,0,-20788154,648846,722990,1001160,-2752198
넷마블(주),251270,Dec-11,,-2229521,25800,0,0,0,-2276892,47371,113852,54618,-232250
넷마블(주),251270,Dec-14,33.97,60060088,4108172,0,0,0,42166504,17893584,5403124,4958897,180507
넷마블(주),251270,Dec-19,32.65,218400522,8773630,0,0,0,169769227,48631295,105351593,68144317,12888938
넷마블(주),251270,Dec-15,17.35,228863994,1261720,0,0,0,168637599,60226395,20048206,6683598,0
닉스테크(주),63840,Dec-15,,,,,,,,,,,
닉스테크(주),63840,Dec-10,,,,,,,,,,,
닉스테크(주),63840,Dec-13,,,,,,,,,,,
닉스테크(주),63840,Dec-14,,,,,,,,,,,
닉스테크(주),63840,Dec-11,,,,,,,,,,,
닉스테크(주),63840,Dec-12,,,,,,,,,,,
대신정보통신(주),20180,Mar-19,,,,,,,,,,,
대신정보통신(주),20180,Mar-17,,,,,,,,,,,
대신정보통신(주),20180,Mar-18,,,,,,,,,,,
대신정보통신(주),20180,Mar-15,,,,,,,,,,,
대신정보통신(주),20180,Mar-16,,,,,,,,,,,
대신정보통신(주),20180,Mar-20,,,,,,,,,,,
대신정보통신(주),20180,Mar-14,,,,,,,,,,,
대신정보통신(주),20180,Mar-12,,,,,,,,,,,
대신정보통신(주),20180,Mar-13,,,,,,,,,,,
대신정보통신(주),20180,Mar-11,,,,,,,,,,,
대신정보통신(주),20180,Mar-10,,,,,,,,,,,
더이앤엠(주),89230,Dec-18,-34.9,5998821,1150116,0,0,0,18271440,386940,3951861,2072182,0
더이앤엠(주),89230,Dec-19,15.78,-4123582,2854391,0,0,0,-4015742,-107840,8298621,9452594,0
더이앤엠(주),89230,Dec-20,20.27,-32206017,2180251,0,0,0,-23612848,-5585176,8664809,25789683,-46936
더이앤엠(주),89230,Dec-17,24.55,-18065452,296004,0,0,0,-18409959,344507,48204,296004,0
더이앤엠(주),89230,Dec-11,,,,,,,,,,,
더이앤엠(주),89230,Dec-16,-1.94,4470946,501934,0,0,0,3764122,706824,25511,501934,0
더이앤엠(주),89230,Dec-12,,,,,,,,,,,
더이앤엠(주),89230,Dec-14,-31.01,-60855835,6715389,0,0,0,-60856579,743,60311,6715389,0
더이앤엠(주),89230,Dec-10,,,,,,,,,,,
더이앤엠(주),89230,Dec-15,-0.83,-24653618,4856048,0,0,0,-24676333,22714,39006,7102601,0
더이앤엠(주),89230,Dec-13,,,,,,,,,,,
데브시스터즈(주),194480,Dec-20,51.66,-9197842,16197,0,0,0,-5903143,-3294699,6608010,1889096,-1510051
데브시스터즈(주),194480,Dec-18,64.56,-18824352,5450,0,0,0,-18387263,-437090,5298963,6475477,-2905949
데브시스터즈(주),194480,Dec-19,64.94,-12754362,85075,0,0,0,-13898290,1143928,24575003,14558504,-264318
데브시스터즈(주),194480,Dec-17,76.54,-15874331,3219,0,0,0,-16027435,153103,2637581,2078742,-196958
데브시스터즈(주),194480,Dec-15,84.5,-942150,0,0,0,0,-921927,-20223,3439691,26728,-35904
데브시스터즈(주),194480,Dec-13,,,,,,,,,,,
데브시스터즈(주),194480,Dec-16,85.15,-9460212,0,0,0,0,-9849264,389051,3881217,37738,-149420
데브시스터즈(주),194480,Dec-14,,,,,,,,,,,
동부씨엔아이(주),44640,2020,,,,,,,,,,,
라온시큐어(주),42510,Dec-19,52.8,2397958,683574,0,0,0,2532706,-134749,1236695,687313,0
라온시큐어(주),42510,Dec-20,41.36,-9832336,1655269,0,0,0,-8760707,-1071629,2346638,8645050,0
라온시큐어(주),42510,Dec-18,50.88,3988864,4641,0,0,0,3785321,203543,141662,5591,0
라온시큐어(주),42510,Dec-16,34,1916918,43743,0,0,0,1707089,209829,51167,43833,0
라온시큐어(주),42510,Dec-13,40.75,-1185596,264424,0,0,0,-424275,-761321,83571,264424,0
라온시큐어(주),42510,Dec-17,50.44,3249355,16488,0,0,0,3435123,-185768,70759,45472,0
라온시큐어(주),42510,Dec-10,-19.73,-11210043,1549964,,0,0,-11210043,0,267667,1549964,0
라온시큐어(주),42510,Dec-11,4.4,-22366365,1213654,,0,0,-22366365,0,8833,1213654,0
라온시큐어(주),42510,Dec-12,25.83,2132345,616968,,0,0,2446812,-314467,113382,616968,0
라온시큐어(주),42510,Dec-14,37.49,-2320096,64663,0,0,0,-1457721,-862375,66455,64663,0
라온시큐어(주),42510,Dec-15,33,857920,55768,0,0,0,690098,167822,51723,56756,0
라온피플(주),300120,Dec-20,87.36,-3840444,24928,0,0,0,-4028372,187928,1066718,289819,0
라온피플(주),300120,Dec-18,,,,,,,,,,,
라온피플(주),300120,Dec-19,,,,,,,,,,,
롯데정보통신(주),286940,Dec-20,8.7,38074009,205096,0,0,0,29873112,8200897,1593650,631523,0
롯데정보통신(주),286940,Dec-19,12.81,45760632,1482020,0,0,0,53000369,-7239737,4067535,1581584,0
롯데정보통신(주),286940,Dec-17,,2876099,192199,0,0,0,2448806,427293,352750,400125,0
롯데정보통신(주),286940,Dec-18,13.3,34602695,3226762,0,0,0,23369599,11233096,2457166,3485059,0
메가스터디(주),72870,Dec-20,27.21,28956041,551177,0,0,0,22399946,6296919,20417263,3666635,0
메가스터디(주),72870,Dec-19,21.79,16778931,479744,0,0,0,11417830,5293616,16036294,9954685,0
메가스터디(주),72870,Dec-11,33.81,93255878,66048,,0,0,71174629,22081249,9767282,140296,1833568
메가스터디(주),72870,Dec-10,33.19,82539799,1102,,0,0,59918890,22620909,10045439,13740,-863370
메가스터디(주),72870,Dec-17,24.22,1903657,316767,0,0,0,-3521802,5425458,10522698,5127374,4168396
메가스터디(주),72870,Dec-16,27.05,-2028341,513101,0,0,0,-1667873,-360468,6133855,5162858,1523965
메가스터디(주),72870,Dec-12,27.47,70664376,57012,,0,0,52900950,17763426,10900128,311956,132076
메가스터디(주),72870,Dec-14,35.16,54602277,37798,0,0,0,40090779,14511498,12908365,790164,-1928090
메가스터디(주),72870,Dec-18,30.64,29715043,144183,0,0,0,23807746,5907297,20383285,2299775,0
메가스터디(주),72870,Dec-15,38.02,34916274,973942,0,0,0,120554441,4385338,11557298,3059476,447020
메가스터디(주),72870,Dec-13,22.36,54561147,38080,0,0,0,41217492,13343655,7654750,498375,-616959
모바일어플라이언스(주),87260,Dec-12,,,,,,,,,,,
모바일어플라이언스(주),87260,Dec-18,27.34,1809533,1416684,0,0,0,2038539,-229007,2254875,2930925,-308527
모바일어플라이언스(주),87260,Dec-19,21.77,-2144543,645317,0,0,0,-2674660,530116,851026,1703243,66302
모바일어플라이언스(주),87260,Dec-14,,,,,,,,,,,
모바일어플라이언스(주),87260,Dec-16,25.57,5253679,750976,0,0,0,4748319,505360,1098060,1090825,140736
모바일어플라이언스(주),87260,Dec-11,,,,,,,,,,,
모바일어플라이언스(주),87260,Dec-17,48.59,1248292,1006857,0,0,0,1517409,-269118,774710,1353568,122803
모바일어플라이언스(주),87260,Dec-15,,,,,,,,,,,
모바일어플라이언스(주),87260,Dec-13,,,,,,,,,,,
모바일어플라이언스(주),87260,Dec-10,,,,,,,,,,,
모바일어플라이언스(주),87260,Dec-20,62.69,2228738,360202,0,0,0,2539141,-310403,1359710,1620881,87761
미디어젠(주),279600,Dec-19,43.83,-549926,22368,0,0,0,-549926,0,238236,63765,0
미디어젠(주),279600,Dec-20,,,,,,,,,,,
미디어젠(주),279600,Dec-18,40.56,-532686,11996,0,0,0,-532686,0,174899,20847,0
미디어젠(주),279600,Dec-16,,,,,,,,,,,
미디어젠(주),279600,Dec-15,,,,,,,,,,,
미디어젠(주),279600,Dec-17,,,,,,,,,,,
미스터블루(주),207760,Dec-16,18.15,4798803,98034,0,0,0,4001467,797336,141134,121055,0
미스터블루(주),207760,Dec-15,,,,,,,,,,,
미스터블루(주),207760,Dec-19,33.58,14172153,159605,0,0,0,12040618,2131535,518400,185909,0
미스터블루(주),207760,Dec-17,20.68,3812406,67662,0,0,0,3109281,703125,201128,119178,0
미스터블루(주),207760,Dec-20,43.81,14401283,106653,0,0,0,12247807,2153476,733586,529326,0
미스터블루(주),207760,Dec-18,25.85,3392354,84536,0,0,0,2759747,632607,153277,304893,0
미스터블루(주),207760,Dec-14,,,,,,,,,,,
미투젠(유),950190,Dec-18,,32561593,8392,0,0,0,26946036,5615557,7229,11548,0
미투젠(유),950190,Dec-19,62.69,43029295,294422,0,0,0,35216272,7813023,146147,507563,0
미투젠(유),950190,Dec-20,86.14,47214517,243272,0,0,0,38733390,8481126,104548,366032,0
브레인즈컴퍼니(주),99390,Dec-20,,,,,,,,,,,
브레인즈컴퍼니(주),99390,Dec-17,,,,,,,,,,,
브레인즈컴퍼니(주),99390,Dec-19,,,,,,,,,,,
브레인즈컴퍼니(주),99390,Dec-14,,,,,,,,,,,
브레인즈컴퍼니(주),99390,Dec-18,,,,,,,,,,,
브레인즈컴퍼니(주),99390,Dec-16,,,,,,,,,,,
브레인즈컴퍼니(주),99390,Dec-15,,,,,,,,,,,
브레인즈컴퍼니(주),99390,Dec-13,,,,,,,,,,,
비케이탑스(주),30790,Dec-19,,,,,,,,,,,
비케이탑스(주),30790,Dec-17,56.44,-19981830,1756247,0,0,0,-20340254,358424,1251684,1756247,0
비케이탑스(주),30790,Dec-18,1.29,-11618310,8049973,0,0,0,-11619713,1404,1254384,8049973,0
비케이탑스(주),30790,Dec-14,18.28,168877357,6762757,0,0,0,143496991,25397867,765119,6762757,0
비케이탑스(주),30790,Dec-15,22.65,-11992449,7198840,0,0,0,-8960482,-3031967,2101716,7198840,0
비케이탑스(주),30790,Dec-13,-42.01,-174686132,6541050,0,0,0,-166109519,-8576613,3484084,6554199,-868654
비케이탑스(주),30790,Dec-12,13.33,-29059773,1967875,0,0,0,-23996659,-5063114,1941244,1979390,-107810
비케이탑스(주),30790,Dec-11,,,,,,,,,,,
비케이탑스(주),30790,Dec-20,-40.76,-45974748,4291146,0,0,0,-49352374,-605,884408,4291146,0
비케이탑스(주),30790,Dec-16,44.35,-2054148,4496239,0,0,0,-3967341,1913193,1439759,4496239,0
비케이탑스(주),30790,Dec-10,,,,,,,,,,,
삼성에스디에스(주),18260,Dec-20,53.09,886118054,16359876,0,0,0,452908951,433209103,153592632,112711846,2975711
삼성에스디에스(주),18260,Dec-10,26.94,447923786,2187721,0,0,0,327635254,120288533,44358919,22157943,1385549
삼성에스디에스(주),18260,Dec-18,53.74,956530746,1667001,0,0,0,638792258,317738488,135575773,60559477,3026371
삼성에스디에스(주),18260,Dec-19,51.94,1036287769,15072707,0,0,0,750448957,285838812,137552007,73480746,3082888
삼성에스디에스(주),18260,Dec-16,46.79,751861736,1352329,0,0,0,514327713,237534023,126497826,75533553,3717977
삼성에스디에스(주),18260,Dec-17,52.11,752095705,1900957,0,0,0,541772277,210323428,90197224,76086747,2461279
삼성에스디에스(주),18260,Dec-14,38.05,636751090,2699555,0,0,0,434272525,202478564,75824550,46880142,2905607
삼성에스디에스(주),18260,Dec-15,38.78,649120792,1909160,0,0,0,469830680,179290111,95991445,62025544,2152439
삼성에스디에스(주),18260,Dec-12,27.23,552957046,2154815,0,0,0,407165439,145791607,36404916,28005320,4596318
삼성에스디에스(주),18260,Dec-13,32.25,496990145,3276165,0,0,0,325982505,171007640,54421221,46535752,9104155
삼성에스디에스(주),18260,Dec-11,25.17,456958164,1593293,0,0,0,332900506,124057657,45221154,20569718,9669476
세틀뱅크(주),234340,Dec-19,,,,,,,,,,,
세틀뱅크(주),234340,Dec-17,,,,,,,,,,,
세틀뱅크(주),234340,Dec-18,,,,,,,,,,,
세틀뱅크(주),234340,Dec-15,,,,,,,,,,,
세틀뱅크(주),234340,Dec-16,,,,,,,,,,,
세틀뱅크(주),234340,Dec-13,,,,,,,,,,,
세틀뱅크(주),234340,Dec-14,,,,,,,,,,,
세틀뱅크(주),234340,Dec-11,,,,,,,,,,,
세틀뱅크(주),234340,Dec-12,,,,,,,,,,,
세틀뱅크(주),234340,Dec-20,39.5,14780655,41484,0,0,0,11276135,3504520,1037276,54290,772102
세틀뱅크(주),234340,Dec-10,,,,,,,,,,,
소프트캠프(주),258790,Dec-18,,,,,,,,,,,
소프트캠프(주),258790,Dec-20,41.64,1969664,69134,0,0,0,1828701,140963,106527,414891,0
소프트캠프(주),258790,Dec-19,31.01,761617,81692,0,0,0,627526,134091,54329,1611534,0
소프트캠프(주),210610,Dec-17,,,,,,,,,,,
소프트캠프(주),210610,Dec-11,,,,,,,,,,,
소프트캠프(주),210610,Dec-10,,,,,,,,,,,
소프트캠프(주),210610,Dec-13,,,,,,,,,,,
소프트캠프(주),210610,Dec-12,,,,,,,,,,,
소프트캠프(주),210610,Dec-15,,,,,,,,,,,
소프트캠프(주),210610,Dec-18,,,,,,,,,,,
소프트캠프(주),210610,Dec-14,,,,,,,,,,,
소프트캠프(주),258790,Dec-17,,,,,,,,,,,
소프트캠프(주),210610,Dec-16,,,,,,,,,,,
소프트캠프(주),258790,Dec-16,,,,,,,,,,,
쌍용정보통신(주),10280,Dec-16,20.17,-1750611,284081,0,0,0,-1811994,61383,1512062,1429490,0
쌍용정보통신(주),10280,Dec-18,33.95,19310668,177420,0,0,0,17695621,1615047,570466,304008,0
쌍용정보통신(주),10280,Dec-10,22.17,7227471,1059475,,0,0,7209674,17797,1620895,1856250,0
쌍용정보통신(주),10280,Dec-14,32.37,-11015508,116048,0,0,0,-11015508,0,1262583,753707,0
쌍용정보통신(주),10280,Dec-15,27.39,-5688438,133857,0,0,0,-5877503,189065,963221,826977,0
쌍용정보통신(주),10280,Dec-12,28.78,5657253,171576,,0,0,4993286,663967,1732139,300929,0
쌍용정보통신(주),10280,Dec-13,34.4,3920973,67307,0,0,0,3067551,853422,1576220,439342,0
쌍용정보통신(주),10280,Dec-20,8.54,-13460057,64325,0,0,0,-13467967,7909,438190,166178,0
쌍용정보통신(주),10280,Dec-11,30.95,4587763,218080,,0,0,4574754,13009,1036479,1246715,0
쌍용정보통신(주),10280,Dec-19,38.49,1154604,68555,0,0,0,1308564,-153960,609561,100304,0
쌍용정보통신(주),10280,Dec-17,19.76,-5365131,98025,0,0,0,-5120556,-244575,1413188,430913,0
씨제이인터넷(주),37150,2020,,,,,,,,,,,
아시아나아이디티(주),267850,Dec-10,15.55,23322554,125338,0,0,0,17500967,5821587,205724,125338,0
아시아나아이디티(주),267850,Dec-11,18.99,20430874,30155,0,0,0,13959920,6470954,550302,30155,0
아시아나아이디티(주),267850,Dec-20,,,,,,,,,,,
아시아나아이디티(주),267850,Dec-12,25.88,10157771,15101,0,0,0,7719456,2438315,1099686,15101,0
아시아나아이디티(주),267850,Dec-18,25.92,13640769,17644,0,0,0,9617595,4023173,2296096,17644,0
아시아나아이디티(주),267850,Dec-19,15.39,-5629456,1203881,0,0,0,-8051798,2422343,1320248,1241188,0
아시아나아이디티(주),267850,Dec-16,27.22,30750348,12150,0,0,0,23898612,6851736,15930437,12150,0
아시아나아이디티(주),267850,Dec-17,8.7,25126546,16783,0,0,0,19396577,5729969,692770,16783,0
아시아나아이디티(주),267850,Dec-14,18.76,12631408,14485,0,0,0,8765042,3866366,666498,14485,0
아시아나아이디티(주),267850,Dec-15,23.82,14897120,10882,0,0,0,11222796,3674324,822332,10882,0
아시아나아이디티(주),267850,Dec-13,38.04,10816089,13582,0,0,0,8331317,2484771,1276714,13582,0
아이크래프트(주),52460,Dec-20,32.97,1255380,134432,0,0,0,1126713,128667,1633491,561812,0
아이크래프트(주),52460,Dec-12,,,,,,,,,,,
아이크래프트(주),52460,Dec-18,53.53,-951856,168840,0,0,0,-843159,-108697,632479,501210,0
아이크래프트(주),52460,Dec-19,46.43,-189116,151511,0,0,0,-258915,69799,619858,710599,0
아이크래프트(주),52460,Dec-16,51.28,2785179,88328,0,0,0,2174825,610355,643493,1186195,-500299
아이크래프트(주),52460,Dec-17,42.65,2768660,127039,0,0,0,2193410,575250,1135651,637752,0
아이크래프트(주),52460,Dec-14,61.84,1689784,9435,0,0,0,1288648,401136,572895,300768,-12792
아이크래프트(주),52460,Dec-15,49.69,3410942,70217,0,0,0,2742487,668455,644275,708358,-63105
아이크래프트(주),52460,Dec-13,57.97,1753391,46547,0,0,0,1452171,301220,766485,278621,4643
아이크래프트(주),52460,Dec-11,,,,,,,,,,,
아이크래프트(주),52460,Dec-10,,,,,,,,,,,
알서포트(주),131370,Dec-19,40.02,9583838,146593,0,0,0,8870797,713041,9582036,5975225,0
알서포트(주),131370,Dec-20,35.81,-928146,251488,0,0,0,-1239392,311246,9839002,26555373,0
알서포트(주),131370,Dec-17,55.63,1518745,18434,0,0,0,2688816,-1170071,1321721,1667415,0
알서포트(주),131370,Dec-18,49.51,6898191,16249,0,0,0,4974619,1923572,3711526,3799656,0
알서포트(주),131370,Dec-16,46.88,127588,12020,0,0,0,160047,-32459,1539766,800015,0
알서포트(주),131370,Dec-14,49.68,-151426,64589,0,0,0,-461111,309685,1272054,1594252,0
알서포트(주),131370,Dec-13,81.91,3314862,62808,0,0,0,2785372,529491,970603,854529,0
알서포트(주),131370,Dec-12,,,,,,,,,,,
알서포트(주),131370,Dec-15,48.44,-2136772,8465,0,0,0,-2370547,233774,1676883,953306,0
알서포트(주),131370,Dec-11,,,,,,,,,,,
알서포트(주),131370,Dec-10,,,,,,,,,,,
어울림엘시스(주),33280,Dec-11,,,,,,,,,,,
어울림엘시스(주),33280,Dec-10,,,,,,,,,,,
어울림정보기술(주),38320,Dec-11,,,,,,,,,,,
어울림정보기술(주),38320,Dec-10,,,,,,,,,,,
에스넷시스템(주),38680,Dec-20,28.7,4778894,762694,0,0,0,4247067,531827,2778198,3550423,0
에스넷시스템(주),38680,Dec-18,34.71,6996817,113225,0,0,0,3736575,3260242,1389683,3014386,0
에스넷시스템(주),38680,Dec-15,31.4,4703134,65872,0,0,0,3613635,1089498,1799021,541897,0
에스넷시스템(주),38680,Dec-12,33.3,7910111,77191,,0,0,7093169,816942,1180163,871388,0
에스넷시스템(주),38680,Dec-11,40.28,3861613,92294,,0,0,3277649,583964,1269340,92294,0
에스넷시스템(주),38680,Dec-16,40.84,106302,163179,0,0,0,-2186683,2123404,1798009,1330514,0
에스넷시스템(주),38680,Dec-14,30.09,7551552,50589,0,0,0,5484532,2067019,1800836,1125710,0
에스넷시스템(주),38680,Dec-13,29.76,5313098,133481,0,0,0,4091944,1221154,1025047,1145545,0
에스넷시스템(주),38680,Dec-10,38.45,2843015,225733,,0,0,1644323,1198692,1274486,389355,0
